id,input_r,input_g,input_b,input_in_destination,modified,branch,output_r,output_g,output_b,mapping_coordinate_space,input_Lstar,input_Cstar,input_Lab_hue_degrees,output_Lstar,output_Cstar,output_Lab_hue_degrees,input_OkLab_L,input_OkLab_a,input_OkLab_b,input_OkLCh_C,input_OkLCh_h_degrees,input_OkLCh_hue_defined,output_OkLab_L,output_OkLab_a,output_OkLab_b,output_OkLCh_C,output_OkLCh_h_degrees,output_OkLCh_hue_defined,input_mapping_chroma,output_mapping_chroma,boundary_diagnostics_applicable,source_connected_boundary_mapping_chroma,destination_connected_boundary_mapping_chroma,knee_mapping_chroma,destination_boundary_utilization,local_minde_applicable,local_minde_iterations,local_minde_final_delta_e_ok,local_minde_returned_clipped_color,delta_e_2000,delta_e_ok,delta_Lstar,delta_Cstar,delta_Lab_hue_degrees,input_IPT_hue_degrees,output_IPT_hue_degrees,delta_IPT_hue_degrees,IPT_hue_defined,destination_margin_before,destination_margin_after,output_in_destination
p3_r025_g025_b100,0.25,0.25,1,false,true,fixed_Lh_radial_boundary_clip,0.28854115526059104,0.26076210872745564,0.99999999999999989,CIELAB_D65,42.174125432046836,116.09976435641089,303.29414883050896,42.174125432046836,109.3008713212721,303.29414883050896,0.52886469881299103,0.0070443444365084519,-0.28096059531930651,0.28104889060574367,271.43623935578933,true,0.52728556886989641,0.018772032880715082,-0.26427993003978617,0.26494578811581232,274.06294509296464,true,116.09976435641089,109.3008713212721,true,116.09976435644334,109.3008713212721,0,1,false,0,0,false,1.1198022314861009,0.020451819522696531,0,-6.7988930351387893,0,258.71402630274298,260.81342275405166,2.099396451308678,true,-0.093273823795257949,-5.4489746048602683e-13,true
p3_r025_g050_b000,0.25,0.5,0,false,true,fixed_Lh_radial_boundary_clip,0.25308183414613789,0.49322239572842608,0,CIELAB_D65,46.936396571897831,84.10486880553735,127.06000357704386,46.936396571897831,64.017330502038647,127.06000357704386,0.52628833572235167,-0.14132289358941771,0.12782395400566401,0.19055477813512836,137.87123825686675,true,0.52979913728054173,-0.10857295413060512,0.10940475408039153,0.15413463784638881,134.78136115117414,true,84.10486880553735,64.017330502038647,true,84.104868807323385,64.017330502038647,0,1,false,0,0,false,4.6362589212374505,0.037737927712369654,0,-20.087538303498704,0,124.08797576706419,122.18330589376953,-1.9046698732946652,true,-0.017830430831481666,-9.3802594415311714e-13,true
p3_r025_g050_b025,0.25,0.5,0.25,true,false,identity_no_mapping_required,0.12407596556950784,0.50734576865241399,0.21521649157344688,CIELAB_D65,47.46186091989113,54.676014469484244,143.96836144665437,47.46186091989113,54.676014469484244,143.96836144665437,0.53232535304314466,-0.11906096588600337,0.076739979798419136,0.14164934908840857,147.1964560883323,true,0.53232535304314466,-0.11906096588600337,0.076739979798419136,0.14164934908840857,147.1964560883323,true,54.676014469484244,54.676014469484244,true,84.285314745820997,60.591879515734199,0,0.9023653814086795,false,0,0,false,0,0,0,0,0,137.86632987012277,137.86632987012274,-2.8421709430404007e-14,true,0.014173712541966445,0.014173712541966465,true
p3_r025_g050_b050,0.25,0.5,0.5,true,false,identity_no_mapping_required,0.12407596556950885,0.50734576865241388,0.50344678002665166,CIELAB_D65,49.090987052943703,27.943548048752515,195.37815117425902,49.090987052943703,27.943548048752515,195.37815117425902,0.55105273051742232,-0.083211922271412789,-0.020627320301155577,0.08573045171297132,193.9223505093149,true,0.55105273051742232,-0.083211922271412789,-0.020627320301155577,0.08573045171297132,193.9223505093149,true,27.943548048752515,27.943548048752515,true,40.656411089648508,30.609615788810718,0,0.91290097339174126,false,0,0,false,1.5064680157034817e-15,0,0,0,0,200.9272862714931,200.9272862714931,0,true,0.014173712541966664,0.014173712541966664,true
p3_r025_g050_b075,0.25,0.5,0.75,true,false,identity_no_mapping_required,0.12407596556950806,0.50734576865241399,0.77112740734810969,CIELAB_D65,51.965740270521572,42.694073297269725,265.85199872559832,51.965740270521572,42.694073297269725,265.85199872559832,0.5835308602230429,-0.057052070207242275,-0.12120524811088955,0.13396137833179531,244.79333986267292,true,0.5835308602230429,-0.057052070207242275,-0.12120524811088955,0.13396137833179531,244.79333986267292,true,42.694073297269725,42.694073297269725,true,53.262354141763993,45.174709124848079,0,0.94508795129764556,false,0,0,false,0,0,0,0,0,242.281159051256,242.281159051256,0,true,0.014173712541966513,0.014173712541966513,true
p3_r025_g050_b100,0.25,0.5,1,false,true,fixed_Lh_radial_boundary_clip,0.22092364447060547,0.50781292816884593,0.99999999999999989,CIELAB_D65,55.987206147894454,77.001419380776881,286.86511364435552,55.987206147894454,71.913043458244303,286.86511364435552,0.62768055757872265,-0.043579597492529071,-0.21262934917773169,0.21704935256608482,258.41730953217518,true,0.62740457703446273,-0.033240712376424231,-0.19804659996751212,0.20081683375151579,260.47211948544117,true,77.001419380776881,71.913043458244303,true,77.00141938076824,71.913043458244303,0,1,false,0,0,false,1.1695896002105333,0.017878067155959104,0,-5.0883759225325775,0,251.09649617527381,252.45537973046578,1.3588835551919658,true,-0.080443169309484253,-8.0735418350741384e-13,true
p3_r025_g075_b000,0.25,0.75,0,false,true,fixed_Lh_radial_boundary_clip,0.23503544545285895,0.74078786123728879,0,CIELAB_D65,67.5087816900825,120.34770946636399,132.84189685240742,67.5087816900825,91.741148044528529,132.84189685240742,0.6941838429499636,-0.22117360406794154,0.16943238004907402,0.27861280398699628,142.54569768595198,true,0.69956725208324166,-0.1715333027668253,0.14475120801357139,0.22444729042580033,139.84010144498259,true,120.34770946636399,91.741148044528529,true,120.34770946743387,91.741148044528529,0,1,false,0,0,false,4.9560963455571194,0.055698302130387616,0,-28.606561421835465,0,128.87624373458308,127.55968687768318,-1.3165568568999078,true,-0.055215926046710481,-9.3486096384875178e-13,true
p3_r025_g075_b025,0.25,0.75,0.25,false,true,fixed_Lh_radial_boundary_clip,0,0.750230517058605,0.23235919520802678,CIELAB_D65,67.808659986304178,99.211280126424768,141.38961393663229,67.808659986304178,84.950295615812081,141.38961393663229,0.69765176138834051,-0.20651722390352675,0.13714303175863368,0.24790638339657373,146.41283686274872,true,0.70075400763030482,-0.17843746145710176,0.12178642061145034,0.21603670960418689,145.68583848608236,true,99.211280126424768,84.950295615812081,true,117.42573874712855,84.950295615812081,0,1,false,0,0,false,2.7725585640889441,0.032154665240354104,0,-14.260984510612687,0,135.39379753183175,135.24220233482879,-0.15159519700296187,true,-0.055215926046710148,-8.5305224099183498e-13,true
p3_r025_g075_b050,0.25,0.75,0.5,false,true,fixed_Lh_radial_boundary_clip,0,0.75058424980278482,0.50407740705868809,CIELAB_D65,68.756211094897282,69.333566333991286,159.60655928462552,68.756211094897282,59.044902885234535,159.60655928462552,0.70865650646073886,-0.17422400809624994,0.060643205494442458,0.18447656590950337,160.80821655645795,true,0.71160897547561008,-0.15000269708787026,0.052021245652889035,0.15876718531520798,160.87334830775043,true,69.333566333991286,59.044902885234535,true,82.756699729063598,59.044902885234535,0,1,false,0,0,false,2.646113240974326,0.025879087537194763,0,-10.288663448756751,0,157.18693081976801,157.6243777774074,0.4374469576393949,true,-0.055215926046710488,-8.0583354462221534e-13,true
p3_r025_g075_b075,0.25,0.75,0.75,false,true,fixed_Lh_radial_boundary_clip,0,0.75324211860114987,0.74545957294763265,CIELAB_D65,70.491913613140127,46.840994611688117,194.79905095313407,70.491913613140127,40.801052416941843,194.79905095313407,0.72874850322940299,-0.13993069359621502,-0.033521676234659507,0.14388989466915023,193.47184702891494,true,0.7308992640009041,-0.12163799362248354,-0.029088967006922845,0.12506785955645516,193.44933716602131,true,46.840994611688117,40.801052416941843,true,54.242116654518043,40.801052416941843,0,1,false,0,0,false,2.0354078350966054,0.018944591716974147,0,-6.0399421947462741,0,200.71268843150233,200.5175919324295,-0.19509649907283233,true,-0.055215926046710523,-7.8132478148548806e-13,true
p3_r025_g075_b100,0.25,0.75,1,false,true,fixed_Lh_radial_boundary_clip,0,0.75689830062502983,0.99247011565610854,CIELAB_D65,73.048629141153569,49.984823977159124,244.56641009552635,73.048629141153569,45.094825513871392,244.56641009552635,0.75795115246017641,-0.11246079379879181,-0.12808187188537606,0.17044763432654692,228.71562698076912,true,0.75909177475858125,-0.097498339202784362,-0.11502052029554934,0.15078344151915379,229.71337610218796,true,49.984823977159124,45.094825513871392,true,49.98482397718103,45.094825513871392,0,1,false,0,0,false,1.5579280676721268,0.019894093900408534,0,-4.889998463287732,0,231.53229565548537,232.01819553145128,0.485899875965913,true,-0.056185489463109084,-9.0829237665168926e-13,true
p3_r025_g100_b000,0.25,1,0,false,true,fixed_Lh_radial_boundary_clip,0.20020681734415277,0.98833343757937453,0,CIELAB_D65,87.162757872022055,153.13229114508906,134.79615497438294,87.162757872022055,116.78407073986565,134.79615497438294,0.85570547884698955,-0.28840688359631422,0.2092261913013416,0.35630623013386048,144.04080720083169,true,0.86266039916458348,-0.22445424434560854,0.17862974935936107,0.28685936477818935,141.48580953702853,true,153.13229114508906,116.78407073986565,true,153.13229114574148,116.78407073986565,0,1,false,0,0,false,5.1389252161746271,0.071235196660527064,0,-36.348220405223401,0,130.46961083012977,129.37282242516301,-1.0967884049667589,true,-0.16262001186722769,-8.7822162639560848e-13,true
p3_r025_g100_b025,0.25,1,0.25,false,true,fixed_Lh_radial_boundary_clip,0,0.99264539008497554,0.26624651290278595,CIELAB_D65,87.359588961402835,137.24646049056182,139.83969738630006,87.359588961402835,108.69737085575046,139.83969738630006,0.85798670167000934,-0.27822939708460698,0.18712664740583901,0.33530281772065845,146.07670410074633,true,0.8639438553159684,-0.22381298144431913,0.15855114429137426,0.27428218319661107,144.68589737832212,true,137.24646049056182,108.69737085575046,true,137.24646049113241,108.69737085575046,0,1,false,0,0,false,4.3694905786033198,0.061751059496521286,0,-28.549089634811352,0,134.16223662529657,133.77290520563054,-0.38933141966603557,true,-0.16262001186722774,-8.1864917365871793e-13,true
p3_r025_g100_b050,0.25,1,0.5,false,true,fixed_Lh_radial_boundary_clip,0,0.99220362012390095,0.53380970293456775,CIELAB_D65,87.985843802771015,109.89139178295804,150.64684947036935,87.985843802771015,85.858892237164611,150.64684947036935,0.86527310864088869,-0.25219341385597721,0.12833051592700118,0.28296685196401095,153.03038997157765,true,0.87128899007267324,-0.20043395375212419,0.10312448453052847,0.22540725171652279,152.77390501159931,true,109.89139178295804,85.858892237164611,true,109.89139178344728,85.858892237164611,0,1,false,0,0,false,4.4468659256289964,0.057884165005669813,0,-24.032499545793428,0,145.11971334915134,145.62937238869623,0.50965903954488567,true,-0.16262001186722813,-6.3959878937661121e-13,true
p3_r025_g100_b075,0.25,1,0.75,false,true,fixed_Lh_radial_boundary_clip,0,0.9941084518788611,0.76295938891903092,CIELAB_D65,89.149653108802482,82.452380204635176,167.25039507897449,89.149653108802482,64.900757507491278,167.25039507897449,0.87883555824135839,-0.21866344956768413,0.046225337046582958,0.22349605357121932,168.06344563291032,true,0.88425365000834411,-0.17486821835989433,0.036547801228581804,0.17864667801839365,168.19499979384986,true,82.452380204635176,64.900757507491278,true,82.452380205030124,64.900757507491278,0,1,false,0,0,false,4.0672795050541914,0.0451777898358025,0,-17.551622697143898,0,167.84552329798464,168.34313775238925,0.49761445440461216,true,-0.16262001186722783,-9.0811484801348156e-13,true
p3_r025_g100_b100,0.25,1,1,false,true,fixed_Lh_radial_boundary_clip,3.9613784258629749e-12,0.99842209392727876,0.98696784039519492,CIELAB_D65,90.90182019838106,62.243794340521518,194.5969214929143,90.90182019838106,50.485315987449809,194.5969214929143,0.89916025168526958,-0.1861251036910577,-0.044048393005736465,0.19126634609986878,193.31465875691291,true,0.90334392416433129,-0.15049637859905562,-0.035518013922129672,0.15463081608917054,193.27914953237095,true,62.243794340521518,50.485315987449809,true,62.243794340754,50.485315987449809,0,1,false,0,0,false,3.3257218066906642,0.036873791972125029,0,-11.758478353071709,0,200.63973087490584,200.33309002208222,-0.30664085282361953,true,-0.16262001186722866,3.066082372958959e-13,true
p3_r050_g000_b000,0.5,0,0,false,true,fixed_Lh_radial_boundary_clip,0.5141736489007287,0.011866532498516288,0,CIELAB_D65,26.450826966964694,72.44123398499022,39.016416303569194,26.450826966964694,62.207329715562523,39.016416303569194,0.38796451407059079,0.15674833107782091,0.08673734669853346,0.17914632736392824,28.958132730803928,true,0.38469178608620491,0.13553920897121766,0.077120030246769056,0.15594350333952994,29.63930790040321,true,72.44123398499022,62.207329715562523,true,72.44123398609446,62.207329715562523,0,1,false,0,0,false,2.5397795618951156,0.02351659806872515,0,-10.233904269427697,0,44.022231651567139,35.904016077684958,-8.118215573882182,true,-0.0090019185512712485,-9.7704482571738229e-13,true
p3_r050_g000_b025,0.5,0,0.25,false,true,fixed_Lh_radial_boundary_clip,0.51884125333112419,0,0.25208901802610578,CIELAB_D65,27.584910404019823,58.918585337989299,2.0189251120234273,27.584910404019823,52.054396417700218,2.0189251120234273,0.39981370581508213,0.18180921456386903,0.0058216304240273501,0.18190239657883819,1.8340155333637804,true,0.39683010094221444,0.16018021928205065,0.0052131194201711518,0.16026502819809066,1.8640525770622636,true,58.918585337989299,52.054396417700218,true,58.918585338855813,52.054396417700218,0,1,false,0,0,false,1.9634663504878038,0.021842289728417577,0,-6.8641889202890809,0,5.668285749677807,5.8240120164865186,0.1557262668087116,true,-0.0090019185512712797,-9.9575423926977422e-13,true
p3_r050_g000_b050,0.5,0,0.5,false,true,fixed_Lh_radial_boundary_clip,0.52623699041575323,0,0.49517012633405388,CIELAB_D65,30.873799736673135,75.809886620130825,330.66192376819572,30.873799736673135,68.555970449455771,330.66192376819572,0.43366880700337257,0.18927786223310092,-0.10292166828530044,0.21545064152645763,331.46443569576417,true,0.43042020721424495,0.17113957563676213,-0.09285946709331401,0.19470910347999987,331.51596643912904,true,75.809886620130825,68.555970449455771,true,75.809886620984201,68.555970449455771,0,1,false,0,0,false,1.7075598409653159,0.020995207407140719,0,-7.2539161706750548,0,330.33232111135874,330.07057560915382,-0.2617455022049171,true,-0.0090019185512711774,-9.500642607495969e-13,true
p3_r050_g000_b075,0.5,0,0.75,false,true,fixed_Lh_radial_boundary_clip,0.53740611038935204,0,0.74545657416929489,CIELAB_D65,36.068699500196288,103.23883214684739,318.01573622514195,36.068699500196288,95.646218665790656,318.01573622514195,0.48531751962743258,0.16897920993785984,-0.19651627461948157,0.25917681142714677,310.69137660082436,true,0.48207474792621297,0.15985961247687475,-0.18183108804206174,0.24211080165869631,311.32081863373531,true,103.23883214684739,95.646218665790656,true,103.23883214768021,95.646218665790656,0,1,false,0,0,false,1.3868028125973506,0.017587988258191096,0,-7.5926134810567305,0,299.80902763364577,300.69286039734635,0.88383276370058184,true,-0.0090019185512711982,-9.5451531566980294e-13,true
p3_r050_g000_b100,0.5,0,1,false,true,fixed_Lh_radial_boundary_clip,0.54809705873293146,0.0098286500617938855,0.99999999999999989,CIELAB_D65,42.50550062607207,131.24868931306335,312.78283370555954,42.50550062607207,123.45164655536701,312.78283370555954,0.5474845276974728,0.13752764397950859,-0.27632844172246518,0.30866042921521425,296.45936023258588,true,0.5443838781018131,0.13642020035243141,-0.25978681265801751,0.29342743412164002,297.70502655467311,true,131.24868931306335,123.45164655536701,true,131.24868931314836,123.45164655536701,0,1,false,0,0,false,1.1584200133069784,0.016866118445214313,0,-7.7970427576963459,0,281.03746387928152,282.64814252724761,1.6106786479660968,true,-0.094070355560169183,-8.262279749260415e-13,true
p3_r050_g025_b000,0.5,0.25,0,false,true,fixed_Lh_radial_boundary_clip,0.50523117469807788,0.25438483236603182,0,CIELAB_D65,34.843298553105384,64.248909791106414,62.121798252451086,34.843298553105384,51.002885462602393,62.121798252451086,0.44948618507271371,0.076078093271046018,0.10386246689968093,0.12874505157964439,53.777641419377574,true,0.44714705766112434,0.061630099802264374,0.090712642692275511,0.10966792031334191,55.807842090638026,true,64.248909791106414,51.002885462602393,true,64.248909792854576,51.002885462602393,0,1,false,0,0,false,3.6866118156997589,0.019675718767233674,0,-13.246024328504021,0,61.918611103969553,59.123430131184165,-2.7951809727853885,true,-0.0082039389676937888,-9.6779272151895904e-13,true
p3_r050_g025_b025,0.5,0.25,0.25,true,false,identity_no_mapping_required,0.53783181993112672,0.23213187867192006,0.24184420989867825,CIELAB_D65,35.642564301599165,36.696896548090251,24.007609979217531,35.642564301599165,36.696896548090251,24.007609979217527,0.45810275500067899,0.1001956660928382,0.037125009734841924,0.10685241153853119,20.330932657657513,true,0.45810275500067899,0.1001956660928382,0.037125009734841924,0.10685241153853119,20.330932657657513,true,36.696896548090251,36.696896548090251,true,75.391783056778578,66.030940360743131,0,0.55575305073055381,false,0,0,false,4.0648958722911205e-15,0,0,0,-3.5527136788005009e-15,24.71357492305934,24.71357492305934,0,true,0.044013862956322806,0.044013862956322806,true
p3_r050_g025_b050,0.5,0.25,0.5,true,false,identity_no_mapping_required,0.53783181993112683,0.23213187867192006,0.51362725344695614,CIELAB_D65,38.05224132880258,49.950897226932,329.74218893161327,38.05224132880258,49.950897226932,329.74218893161327,0.4839395876333083,0.12234145459200819,-0.068887136761618215,0.14040252534374975,330.61732485775053,true,0.4839395876333083,0.12234145459200819,-0.068887136761618215,0.14040252534374975,330.61732485775053,true,49.950897226932,49.950897226932,true,88.426556321143224,80.06102419254475,0,0.62391029506194362,false,0,0,false,2.1855658043135109e-15,0,0,0,0,327.58330476950448,327.58330476950448,0,true,0.044013862956322806,0.044013862956322806,true
p3_r050_g025_b075,0.5,0.25,0.75,true,false,identity_no_mapping_required,0.53783181993112661,0.23213187867192031,0.77705690990152498,CIELAB_D65,42.097592518922461,82.059322243963152,314.14207733290112,42.097592518922461,82.059322243963152,314.14207733290118,0.52615512514950746,0.12193487545313224,-0.16719635753758064,0.20693655024090202,306.1029517859576,true,0.52615512514950746,0.12193487545313224,-0.16719635753758064,0.20693655024090202,306.1029517859576,true,82.059322243963152,82.059322243963152,true,125.83459942165376,118.19548165412385,0,0.69426784421500853,false,0,0,false,0,0,0,0,5.6843418860808015e-14,293.62533074681005,293.62533074681005,0,true,0.044013862956322897,0.044013862956322897,true
p3_r050_g025_b100,0.5,0.25,1,false,true,fixed_Lh_radial_boundary_clip,0.54028682243457771,0.25368244700372033,0.99999999999999989,CIELAB_D65,47.42905576666152,114.28396641282635,309.65815699604747,47.42905576666152,107.182251992971,309.65815699604747,0.58007925069156907,0.10654587068607736,-0.25262303960142635,0.27417225005043483,292.86799011466218,true,0.5776721625563912,0.10618495997411097,-0.23662365168965327,0.25935689361119729,294.16817784880288,true,114.28396641282635,107.182251992971,true,114.28396641285143,107.182251992971,0,1,false,0,0,false,1.1869847911046876,0.016183471302038899,0,-7.101714419855341,0,277.64424935286428,279.18247127989832,1.5382219270340443,true,-0.090069661173272308,-4.163336342344337e-13,true
p3_r050_g050_b000,0.5,0.5,0,false,true,fixed_Lh_radial_boundary_clip,0.51113818490228502,0.49430680379388225,0,CIELAB_D65,51.504363491742112,76.344788966830848,100.80247297196344,51.504363491742112,57.526114104976557,100.80247297196344,0.57710330591403669,-0.050682983369715419,0.13753146732270499,0.14657308520731602,110.22980955562514,true,0.57826142927630808,-0.036986014751057075,0.11856374272365006,0.12419873741630907,107.32533539635367,true,76.344788966830848,57.526114104976557,true,76.344788968288313,57.526114104976557,0,1,false,0,0,false,4.690495888385664,0.023424832454648294,0,-18.818674861854291,0,100.74934350482091,97.477855879467754,-3.27148762535316,true,-0.02103459345346733,-9.426857043060739e-13,true
p3_r050_g050_b025,0.5,0.5,0.25,true,false,identity_no_mapping_required,0.50000000000000022,0.50000000000000011,0.20549033981278117,CIELAB_D65,51.961835357356129,41.30953909827641,104.89891023165706,51.961835357356129,41.30953909827641,104.89891023165706,0.58220776400362195,-0.031913432379776598,0.092245402677998592,0.097609843158795631,109.08369134169796,true,0.58220776400362195,-0.031913432379776598,0.092245402677998592,0.097609843158795631,109.08369134169796,true,41.30953909827641,41.30953909827641,true,77.606984865315269,58.593711112012102,0,0.7050166018552062,false,0,0,false,0,0,0,0,0,98.054320640107505,98.054320640107505,0,true,0.034841271063797648,0.034841271063797648,true
p3_r050_g050_b050,0.5,0.5,0.5,true,false,identity_no_mapping_required,0.50000000000000011,0.50000000000000011,0.50000000000000011,CIELAB_D65,53.388964741114322,2.2204460492503131e-14,0,53.388964741114322,2.2204460492503131e-14,0,0.59818073052684784,-6.4564211189250343e-16,1.7063681439810828e-16,6.6781034663813528e-16,0,false,0.59818073052684784,-5.9561616077565222e-16,8.0855770140935196e-17,6.0107925146540481e-16,0,false,2.2204460492503131e-14,2.2204460492503131e-14,false,0,0,0,0,false,0,0,false,4.0029660424867198e-14,1.0277758361167118e-16,0,0,0,0,0,0,false,0.21404114048223244,0.21404114048223255,true
p3_r050_g050_b075,0.5,0.5,0.75,true,false,identity_no_mapping_required,0.49999999999999961,0.50000000000000011,0.76914051239689019,CIELAB_D65,55.937257098019252,39.317586306446103,294.64957280238821,55.937257098019252,39.317586306446103,294.64957280238821,0.62638276051191799,0.023129617032906641,-0.099878094243557189,0.10252128019983858,283.0386310494539,true,0.62638276051191799,0.023129617032906641,-0.099878094243557189,0.10252128019983858,283.0386310494539,true,39.317586306446103,39.317586306446103,true,81.093925963433989,75.704579405909143,0,0.51935545531050342,false,0,0,false,0,0,0,0,0,270.13416503343495,270.13416503343495,0,true,0.21404114048223213,0.21404114048223213,true
p3_r050_g050_b100,0.5,0.5,1,false,true,fixed_Lh_radial_boundary_clip,0.51331792042882629,0.50437306525244197,0.99999999999999989,CIELAB_D65,59.558214207736306,76.446356907428196,297.94474026596521,59.558214207736306,71.173699196023648,297.94474026596521,0.66556897414366856,0.032880541664433834,-0.19286892773056857,0.19565161206615664,279.67484395151894,true,0.66455386824039586,0.03490254680947788,-0.17908123230397907,0.18245074825086224,281.0285704246312,true,76.446356907428196,71.173699196023648,true,76.446356907487967,71.173699196023648,0,1,false,0,0,false,1.2201206577395494,0.013972096835401649,0,-5.2726577114045483,0,266.53950545269646,267.78179810920562,1.2422926565091643,true,-0.077239006687498613,-4.0456527017340704e-13,true
p3_r050_g075_b000,0.5,0.75,0,false,true,fixed_Lh_radial_boundary_clip,0.51194605648976776,0.73991907376271793,0,CIELAB_D65,70.208017387088674,107.58223855494313,120.28868130841826,70.208017387088674,81.71730509419676,120.28868130841826,0.725420095191048,-0.15699339016474609,0.17526354047999856,0.23529605431669331,131.85258830851916,true,0.72936783177437536,-0.11936022808838621,0.15030528684210348,0.19193369506680838,128.45374366571372,true,107.58223855494313,81.71730509419676,true,107.58223855580515,81.71730509419676,0,1,false,0,0,false,4.9180038993135247,0.045329393737953472,0,-25.864933460746371,0,118.33754003360134,115.86510758388494,-2.4724324497164076,true,-0.045292273299842728,-9.3891860651614072e-13,true
p3_r050_g075_b025,0.5,0.75,0.25,true,false,identity_no_mapping_required,0.41639722430961384,0.75826856560967104,0.1035560799947137,CIELAB_D65,70.489502444275999,83.916874926530056,127.54892198324455,70.489502444275999,83.916874926530056,127.54892198324455,0.72861894721700238,-0.1436448706308632,0.14493525715608341,0.20405900525450341,134.74380353333052,true,0.72861894721700238,-0.1436448706308632,0.14493525715608341,0.20405900525450341,134.74380353333052,true,83.916874926530056,83.916874926530056,true,116.24518930852679,88.493407351551852,0,0.94828391671211265,false,0,0,false,0,0,0,0,0,122.30685912747981,122.30685912747981,0,true,0.010583591217422143,0.010583591217422143,true
p3_r050_g075_b050,0.5,0.75,0.5,true,false,identity_no_mapping_required,0.41639722430961429,0.75826856560967093,0.47286975223570948,CIELAB_D65,71.380117750524647,50.714349688581414,145.55569863078435,71.380117750524647,50.714349688581414,145.55569863078435,0.73878690199286612,-0.11373275490367138,0.0714483435629788,0.13431308698660768,147.86244626128806,true,0.73878690199286612,-0.11373275490367138,0.0714483435629788,0.13431308698660768,147.86244626128806,true,50.714349688581414,50.714349688581414,true,112.31574188903191,80.491255254560826,0,0.63006036529300891,false,0,0,false,1.2245754805094336e-14,0,0,0,0,139.77077679758008,139.77077679758008,0,true,0.14465150189355583,0.14465150189355583,true
p3_r050_g075_b075,0.5,0.75,0.75,true,false,identity_no_mapping_required,0.41639722430961379,0.75826856560967104,0.75387555016030938,CIELAB_D65,73.015997330297338,27.563898133983361,196.03260064888096,73.015997330297338,27.563898133983361,196.03260064888096,0.75743309637212575,-0.081734802734826417,-0.021033216245816083,0.084397714209238209,194.43109277207756,true,0.75743309637212575,-0.081734802734826417,-0.021033216245816083,0.084397714209238209,194.43109277207756,true,27.563898133983361,27.563898133983361,true,55.35368384731624,41.717621421664376,0,0.66072554461767929,false,0,0,false,1.0456020804031498e-14,0,0,0,0,201.18082626566829,201.18082626566829,0,true,0.1446515018935555,0.1446515018935555,true
p3_r050_g075_b100,0.5,0.75,1,false,true,fixed_Lh_radial_boundary_clip,0.45614448888884784,0.75581150325595259,0.99999999999999989,CIELAB_D65,75.435472229561668,41.61499994690503,260.34243559600924,75.435472229561668,38.403712269769038,260.34243559600924,0.78471204558534868,-0.056553857071593695,-0.1152693871261556,0.1283953673545653,243.86635104150088,true,0.78505505223184258,-0.050185451920345389,-0.10602846413483456,0.11730564688556641,244.67084384042096,true,41.61499994690503,38.403712269769038,true,41.614999946915347,38.403712269769038,0,1,false,0,0,false,1.146820721446804,0.011228040588700715,0,-3.2112876771359922,0,241.41896886733912,241.9089575971887,0.48998872984958552,true,-0.052981326841123444,-7.2875039336395275e-13,true
p3_r050_g100_b000,0.5,1,0,false,true,fixed_Lh_radial_boundary_clip,0.50349749385912557,0.98721436719598832,0,CIELAB_D65,88.957847587512205,141.86575419163782,128.02054385355433,88.957847587512205,108.01153617987427,128.02054385355433,0.87685346962766275,-0.24239734137718169,0.21313594138357439,0.32277453526600952,138.67537246109518,true,0.88285880776582271,-0.18650628576697367,0.18236978630824216,0.26085117133857372,135.64247601101559,true,141.86575419163782,108.01153617987427,true,141.86575419226443,108.01153617987427,0,1,false,0,0,false,5.1122020919118079,0.064081436325166705,0,-33.85421801176355,0,124.89105258815263,123.07763242096166,-1.8134201671909693,true,-0.082839290131429183,-9.3081658518820398e-13,true
p3_r050_g100_b025,0.5,1,0.25,false,true,fixed_Lh_radial_boundary_clip,0.39778287651706123,0.99999999999999989,0.16571199494924874,CIELAB_D65,89.148021719609247,124.90121966534217,132.83112820847609,89.148021719609247,108.27270040494159,132.83112820847609,0.8790342170597174,-0.23276231615701298,0.19181994911770622,0.30161762001298376,140.5079881694177,true,0.88227032561211338,-0.2027626347731335,0.17424738388585753,0.26734778258143183,139.32534574984643,true,124.90121966534217,108.27270040494159,true,124.90121966590513,108.27270040494159,0,1,false,0,0,false,2.6620918494913792,0.034917736618010523,0,-16.62851926040058,0,127.91182766421743,127.26239057081858,-0.64943709339884492,true,-0.033055036158417206,-9.2570395793245552e-13,true
p3_r050_g100_b050,0.5,1,0.5,false,true,fixed_Lh_radial_boundary_clip,0.39320216168532723,0.99999999999999989,0.49771647688030002,CIELAB_D65,89.753336693497644,96.035842938436431,143.65504346513077,89.753336693497644,82.578387879342074,143.65504346513077,0.88600265887478791,-0.20795367860995356,0.13461697443809292,0.24772255096029916,147.08335616641438,true,0.88922863778264893,-0.17979165008670253,0.11812570801172077,0.21512489473366303,146.69450867394139,true,96.035842938436431,82.578387879342074,true,96.035842938852397,82.578387879342074,0,1,false,0,0,false,2.6814097968823538,0.032794338822485176,0,-13.457455059094357,0,137.53028832914882,137.51061537617213,-0.019672952976691249,true,-0.033055036158416762,-9.0416563125472749e-13,true
