id,input_r,input_g,input_b,input_in_destination,modified,branch,output_r,output_g,output_b,mapping_coordinate_space,input_Lstar,input_Cstar,input_Lab_hue_degrees,output_Lstar,output_Cstar,output_Lab_hue_degrees,input_OkLab_L,input_OkLab_a,input_OkLab_b,input_OkLCh_C,input_OkLCh_h_degrees,input_OkLCh_hue_defined,output_OkLab_L,output_OkLab_a,output_OkLab_b,output_OkLCh_C,output_OkLCh_h_degrees,output_OkLCh_hue_defined,input_mapping_chroma,output_mapping_chroma,boundary_diagnostics_applicable,source_connected_boundary_mapping_chroma,destination_connected_boundary_mapping_chroma,knee_mapping_chroma,destination_boundary_utilization,local_minde_applicable,local_minde_iterations,local_minde_final_delta_e_ok,local_minde_returned_clipped_color,delta_e_2000,delta_e_ok,delta_Lstar,delta_Cstar,delta_Lab_hue_degrees,input_IPT_hue_degrees,output_IPT_hue_degrees,delta_IPT_hue_degrees,IPT_hue_defined,destination_margin_before,destination_margin_after,output_in_destination
p3_r000_g100_b000,0,1,0,false,true,protected_core_asymptotic_soft_chroma_compression,0.24031180153238274,0.97736357084752545,0.2187781733149525,CIELAB_D65,86.590066123771152,157.74711039292774,136.95291954462957,86.590066123771152,107.35127751484525,136.95291954462957,0.84882929285324649,-0.30424052999375029,0.20796739545662446,0.36852779768138266,145.64495558662838,true,0.85875626854546072,-0.21317237973815603,0.16349213230801307,0.26864873126417227,142.51366941870626,true,157.74711039292774,107.35127751484525,true,157.74711039315213,115.7325247379089,86.799393553431685,0.92758088323015453,false,0,0,false,7.235881193326942,0.10183320612407101,0,-50.395832878082487,0,132.21265581008876,131.04627637015386,-1.1663794399349001,true,-0.22494017628055976,0.039260087977028228,true
p3_r000_g100_b025,0,1,0.25,false,true,protected_core_asymptotic_soft_chroma_compression,0.23216669629741074,0.97671180528642088,0.37863219799334202,CIELAB_D65,86.789094520934043,142.18823741046219,142.00475531111687,86.789094520934043,95.439730473076466,142.00475531111687,0.85114494305359389,-0.29387253156918725,0.18560855179773772,0.3475796301731971,147.72368005783537,true,0.86122042140939004,-0.20265978636098858,0.13756689612385736,0.24494007413453947,145.8310618707485,true,142.18823741046219,95.439730473076466,true,142.18823741065052,102.69590627864908,77.021929708986804,0.9293430861218156,false,0,0,false,7.365882861105904,0.1035822418776576,0,-46.748506937385727,0,136.08441000952121,135.79644321379283,-0.28796679572838002,true,-0.22494017628056004,0.044026673139162871,true
p3_r000_g100_b050,0,1,0.5,false,true,protected_core_asymptotic_soft_chroma_compression,0.22587553254304304,0.97684452123962473,0.58506915243775648,CIELAB_D65,87.422256552250943,115.18128445925564,152.66178869251181,87.422256552250943,76.316974022953715,152.66178869251181,0.85854016414466605,-0.2674005172111612,0.12629288226793786,0.29572441346013306,154.71870100383012,true,0.86849682915743676,-0.18256092578852834,0.08712164298630215,0.20228364318796824,154.48861115000724,true,115.18128445925564,76.316974022953715,true,115.18128445944578,81.978328574780448,61.483746431085336,0.93094083948463946,false,0,0,false,7.3208790699521415,0.093974876630911156,0,-38.864310436301921,0,147.32938660204735,148.35055202309815,1.0211654210507959,true,-0.22494017628055993,0.041747212075862281,true
p3_r000_g100_b075,0,1,0.75,false,true,protected_core_asymptotic_soft_chroma_compression,0.23314401906925486,0.97978873367500829,0.77846478178970602,CIELAB_D65,88.598571305329259,87.733321282136131,168.66315092930398,88.598571305329259,58.820438085338118,168.66315092930398,0.87229882371179746,-0.23335604027169174,0.043752801568273526,0.23742230134584269,169.38069006979958,true,0.88130522054651672,-0.16060130879550094,0.029510656789989636,0.16329010763363594,169.58798957392415,true,87.733321282136131,58.820438085338118,true,87.733321282280599,63.282627972234529,47.461970979175895,0.92948791746047255,false,0,0,false,6.7281034709055563,0.074680685749413611,0,-28.912883196798013,0,169.65809930597504,170.40848878198989,0.75038947601484551,true,-0.22494017628056007,0.044387139654229864,true
p3_r000_g100_b100,0,1,1,false,true,protected_core_asymptotic_soft_chroma_compression,0.25582607815684932,0.98559231434225703,0.9724640620309517,CIELAB_D65,90.368791338590583,66.912011171053422,194.36922947246444,90.368791338590583,46.51144967331193,194.36922947246444,0.89290161619444186,-0.20028445697591818,-0.046746550774794178,0.20566745905825459,193.13768775138286,true,0.90015792145481255,-0.13851472642773383,-0.032165988760072081,0.14220049321385292,193.07355062316913,true,66.912011171053422,46.51144967331193,true,66.912011171129436,50.297413588684478,37.723060191513355,0.92472845728544018,false,0,0,false,5.744579791529886,0.06388071983542562,0,-20.400561497741492,0,200.55871878735934,200.02635073144691,-0.53236805591242842,true,-0.22494017628056048,0.032463026110298832,true
p3_r025_g000_b000,0.25,0,0,false,true,protected_core_asymptotic_soft_chroma_compression,0.24692160816316933,0.017662237577838628,0.020335304154212221,CIELAB_D65,10.296118002499211,39.124397804325667,26.983273878416071,10.296118002499211,30.870415245822457,26.983273878416071,0.24032419087434279,0.097097581018264725,0.053729353865904321,0.11097199514492857,28.958132730803928,true,0.23735175008734882,0.078828926800324536,0.039512802026554453,0.088177441698433334,26.622203559806774,true,39.124397804325667,30.870415245822457,true,39.124397806955699,34.185732652918261,25.639299489688696,0.90302043718776959,false,0,0,false,3.2273011148388031,0.023338583448182352,0,-8.2539825585032105,0,44.022228239691849,31.061346917692205,-12.960881321999643,true,-0.0021396933360372716,0.0013670462521546925,true
p3_r025_g000_b025,0.25,0,0.25,false,true,protected_core_asymptotic_soft_chroma_compression,0.25209146118550047,0.025730424577200497,0.23528051489838528,CIELAB_D65,13.035923612519582,46.960350757604708,330.66192376819572,13.035923612519582,38.08570852499868,330.66192376819572,0.26863566478547529,0.11724796325913138,-0.063754714044805219,0.13346066256148104,331.46443569576422,true,0.26471337735478462,0.095026140680388602,-0.051449873917866415,0.10806043188315211,331.56761673768722,true,46.960350757604708,38.08570852499868,true,46.960350759909943,42.46692037796835,31.850190283476262,0.89683236236638852,false,0,0,false,3.0507289897126153,0.025702195002754138,0,-8.8746422326060284,0,330.33232111135874,329.81141822989781,-0.52090288146092689,true,-0.0021396933360372703,0.0019915189301238775,true
p3_r025_g000_b050,0.25,0,0.5,false,true,protected_core_asymptotic_soft_chroma_compression,0.27170682160380177,0.048125354719486986,0.46417033070951474,CIELAB_D65,19.482522760725118,78.216897228899128,313.44937014084212,19.482522760725118,65.491413327508553,313.44937014084212,0.33187470990395046,0.088853581582805041,-0.16274416494986235,0.18542012346377132,298.63325676109929,true,0.32682961789500398,0.083579603446779824,-0.1359615238932281,0.15959663559013332,301.58028248584782,true,78.216897228899128,65.491413327508553,true,78.216897231023239,73.697036327025941,55.272777245269452,0.88865735437303806,false,0,0,false,3.0059980086730764,0.027759280623361231,0,-12.725483901390575,0,283.6510818535491,287.60358087247909,3.9524990189299842,true,-0.0021396933360372755,0.0037693910048828992,true
p3_r025_g000_b075,0.25,0,0.75,false,true,protected_core_asymptotic_soft_chroma_compression,0.30065221793970914,0.078971419279795993,0.70042084041155439,CIELAB_D65,27.59440331983172,108.19733387063197,309.34796886225053,27.59440331983172,92.342390351349906,309.34796886225053,0.40873588599999261,0.053696080983919002,-0.2409986550359845,0.24690812226855771,282.56070824325718,true,0.40321986083925987,0.066659209987805557,-0.20556272960531222,0.21610063877505095,287.96667234589637,true,108.19733387063197,92.342390351349906,true,108.19733387225335,104.56336019241135,78.422520144308521,0.88312378429142735,false,0,0,false,2.8763692352428065,0.038133634212770856,0,-15.85494351928206,0,266.60732139639333,272.20863077199755,5.6013093756042167,true,-0.0021396933360372395,0.0070635541152049017,true
p3_r025_g000_b100,0.25,0,1,false,true,protected_core_asymptotic_soft_chroma_compression,0.34404742995775756,0.1257683985213153,0.92138312832046854,CIELAB_D65,36.163932826501082,135.94860217900268,307.9091543395968,36.163932826501082,114.05279520804494,307.9091543395968,0.4890574886782269,0.026163564396283832,-0.30938099422984328,0.31048531638801347,274.83385699242399,true,0.48217899845854312,0.057384589415374734,-0.25950923642341095,0.26577816857566183,282.46901431269441,true,135.94860217900268,114.05279520804494,true,135.9486021790583,128.42098626984276,96.315739702382075,0.88811648719464853,false,0,0,false,3.3050123848522746,0.059238992712979423,0,-21.895806970957736,0,260.10167664503547,267.04679120105527,6.9451145560198029,true,-0.097274518182154823,0.014497333247940824,true
